id,eventName,title,duration,unit,order,points,prerequisites,content_overview,content_objectives,content_resources,validationType,problems,systemPrompt,createdAt
uABPDFNVVSQfJlXRfUaQ,Dynamic Planet,Module 10 - Meteorological Concepts,45 min,Unit 4,10,10,[],how to become a weatherman,"[""Identify and describe all weather fronts"", ""Identify and describe most oceanic fronts"", ""Understand atmospheric circulations"", ""Identify and describe convergence zones"", ""Name and describe the three major prevailing winds and their effects on the ocean"", ""Understand meteorologic cells and their role in regulating air movements""]","[{""title"": ""Mod doc 10"", ""type"": ""reading"", ""description"": ""https://docs.google.com/document/d/1jMa-a8djL13Mm2pifi5Xq-HNDj1dJ48DErDS75_9TPI/edit?tab=t.0"", ""url"": ""https://docs.google.com/document/d/1jMa-a8djL13Mm2pifi5Xq-HNDj1dJ48DErDS75_9TPI/edit?tab=t.0""}]",problems,"[""Explain the difference between a warm front and a cold front. When does warm air rise while cold air sinks?"", ""Our dearest glorious supreme universally-beloved subjext director, Sabir, decided he wants to swim across the Delaware Estuary. When he gets tired, he will traverse on the back of a raft dragged by his minimum wage worker, Simeon Chen, which permits him vision. Throughout his travels, he noticed that the bay is distinctly different from the ocean through the differences in their colors. What type of oceanic front is being observed?"", ""What is a circulation cell? Name the 4 circulation cells, por favor. "", ""What are the 3 main convergence zones and at approximately which latitudes are they located?"", ""Our wonderful event manager, Johnny, fantasizes of soaring like Mary Poppins by utilizing his pink umbrella. For the purpose of accomplishing this very particular and abnormal task, he yearns for the strongest winds. Which of the three prevailing winds should he use? ""]",,2025-07-27T23:46:17.137000+00:00
uXG0YSE2tjs47RyiUNDp,Materials Science,Mechanical Properties,20 min,Unit 2: Material Properties,4,15,"[""materials_science_01"", ""materials_science_02"", ""materials_science_03""]","Learn about mechanical properties including strength, ductility, and toughness.","[""Interpret stress-strain curves"", ""Define elastic and plastic deformation"", ""Calculate Young's modulus and yield strength"", ""Compare brittle vs. ductile behavior""]","[{""description"": ""Comprehensive guide to mechanical property testing"", ""type"": ""reading"", ""title"": ""Mechanical Testing Handbook"", ""url"": ""https://example.com/mech-testing""}, {""description"": ""Visual explanation of stress-strain relationships"", ""type"": ""video"", ""title"": ""Stress-Strain Analysis"", ""url"": ""https://youtube.com/watch?v=example3""}]",problems,"[""Calculate Young's modulus from a stress-strain curve."", ""Define the difference between elastic and plastic deformation."", ""Explain how yield strength is determined from a stress-strain curve."", ""Compare the mechanical properties of brittle vs. ductile materials.""]",You are a materials science tutor. Help students understand mechanical properties and stress-strain relationships.,2025-07-16T00:55:39.015000+00:00
uflPGQHnhT56JMO6X1VL,Engineering CAD,Basics of Onshape,30-45 minutes,Unit 1,1,10,[],,"[""Learn different types of mates to create complex objects."", ""Become familiar with sketching and extruding.""]","[{""title"": ""Basics of Sketching, Extruding, and Mating"", ""type"": ""reading"", ""description"": ""Google Document"", ""url"": ""https://docs.google.com/document/d/14NcjJJw7_Eo_iJHMX-tlbBarAy89lq1_qDm3ig-_yCc/edit?tab=t.0""}]",none,[],,2025-07-21T05:00:45.746000+00:00
v3BLU89XGSi3W5U2Az2L,Disease Detectives,Control and Prevention,15 min ,Unit 4,11,10,[],This module goes into how disease spread is controlled and prevented. ,"[""Levels of disease control"", ""Disease control methods and what part of the chain of infection they affect"", ""Disease prevention levels""]","[{""title"": ""Module 11 Doc"", ""type"": ""reading"", ""description"": ""gives notes!"", ""url"": ""https://docs.google.com/document/d/13F0-DNW6SwnInz1f9P7rGKlk4jMP4aGYqYPC9lYyhlI/edit?tab=t.0""}, {""title"": ""Principles of Disease Elimination and Eradication- CDC"", ""type"": ""reading"", ""description"": ""elaborates on the differences between eradication and elimination, and how diseases can be eradicated "", ""url"": ""https://www.cdc.gov/mmwr/preview/mmwrhtml/su48a7.htm""}]",none,[],,2025-08-10T16:34:33.749000+00:00
v89ENwSsFcVFhkSqMwyf,Disease Detectives,"Biases, Errors, and Confounding Variables",20 min,Unit 3,7,15,[],This module goes into biases and errors that can negatively affect epidemiological investigations,"[""Types of biases in studies"", ""How biases can be prevented"", ""Confounding variables"", ""Types of errors ""]","[{""title"": ""Module 6 Doc"", ""type"": ""reading"", ""description"": ""notes + tips"", ""url"": ""https://docs.google.com/document/d/1GPeLIQ3S0n0ghT8XDJYklzEkP041akLUylaBBh_fcCA/edit?tab=t.0""}, {""title"": ""Biases and Confounding- HealthKnowledge"", ""type"": ""reading"", ""description"": ""good overview of biases and confounding variables"", ""url"": ""https://www.healthknowledge.org.uk/public-health-textbook/research-methods/1a-epidemiology/biases""}]",problems,"[""How can confounding variables harm an investigation?"", ""Define the difference between a Type I and Type II error"", ""List some examples of information bias and how they can occur"", ""How can selection bias be prevented?""]",,2025-08-05T22:47:47.616000+00:00
v8byY0a8Sd5rC5qdCAk6,Astronomy,Ice Giants,30 min,Unit 3,7,15,[],"Goes into ice giants, terminology, formation (including migration, disk instability, and photoevaporation), and characteristics (including atmosphere and weather, interior, and magnetic fields).","[""Understand the basic characteristics of ice giants."", ""Understand what classifies an ice giant, including as opposed to a gas giant.""]","[{""title"": ""Ice Giant"", ""type"": ""reading"", ""description"": """", ""url"": ""https://en.wikipedia.org/wiki/Ice_giant""}]",problems,"[""What is the main compositional difference between ice giants and gas giants? 1) ice giants are composed of more than 90% hydrogen and helium 2) gas giants contain more water, ammonia, and methane than ice giants 3) ice giants are primarily composed of elements heavier than hydrogen and helium 4) gas giants have rocky cores while ice giants are entirely gaseous"", ""According to the formation theories, where did Uranus and Neptune likely form before reaching their current orbits? 1) in the outer reaches of the solar system beyond 30 AU"", ""2) in the asteroid belt between Mars and Jupiter 3) between the orbits of Jupiter and Saturn"", ""4) in the same locations where they orbit today"", ""What accounts for about two-thirds of the total mass of ice giants? 1) hydrogen and helium envelopes 2) supercritical water-ammonia ocean 3) rocky planetary cores 4) metallic hydrogen layers"", ""How do the magnetic fields of Uranus and Neptune compare to other planets? 1) they\u2019re unusually displaced and tilted with intermediate field strengths 2) they\u2019re stronger than gas giants but weaker than terrestrial planets 3) they\u2019re identical in orientation to Earth's magnetic field 4) they\u2019re the strongest magnetic fields in the Solar System"", ""Compare atmospheric/interior characteristics of ice giants vs gas giants _________________________________________________________________________________""]",,2025-07-19T23:02:21.660000+00:00
vCSXOSrqRVLbSWGtpvIi,Materials Science,Polymers and Composites,24 min,Unit 3: Material Classes,9,17,"[""materials_science_01"", ""materials_science_02"", ""materials_science_03"", ""materials_science_04""]",Learn about polymer structure and composite material design principles.,"[""Classify polymers by structure and properties"", ""Understand polymerization processes"", ""Explain composite reinforcement mechanisms"", ""Analyze fiber-matrix interactions""]","[{""description"": ""Introduction to polymer chemistry and physics"", ""type"": ""video"", ""title"": ""Polymer Science Basics"", ""url"": ""https://youtube.com/watch?v=example5""}]",problems,"[""Compare crystalline and amorphous structures in ceramics."", ""Explain why ceramics are typically brittle materials."", ""Describe the processing steps for making ceramic materials."", ""What are some high-tech applications of advanced ceramics?""]",You are a materials science tutor. Help students understand ceramic and glass materials.,2025-07-16T00:55:50.949000+00:00
vRRtOBOxbZhYbVNVfEUm,Anatomy and Physiology,Nervous System Disorders,30 min,Unit 2,6,15,[],This module goes into the nervous system diseases/disorders that you should know for this event. ,"[""Various nervous system disorders (eg. epilepsy, alzheimer's disease, strokes)"", ""Symptoms and causes for each disease "", ""Possible treatments and medication for each disease ""]","[{""description"": ""gives notes for each disease "", ""type"": ""reading"", ""title"": ""Module 6 Doc"", ""url"": ""https://docs.google.com/document/d/16MmaKOZU38l176AAx_XMKBp-2zATk4k5W2jgYsIewH0/edit?tab=t.0""}, {""description"": ""EXCELLENT resource for researching diseases. Presents symptoms, causes, treatments, prevention methods, etc. in an easily digestible way. "", ""type"": ""reading"", ""title"": ""MayoClinic"", ""url"": ""https://www.mayoclinic.org/""}, {""description"": ""Good starter resource to look at when researching each disease. Makes it very easy to understand each disease, but would recommend to later look at other websites to get more specific info"", ""type"": ""reading"", ""title"": ""Cleveland Clinic"", ""url"": ""https://my.clevelandclinic.org/""}]",none,[],,2025-08-10T17:26:42.101000+00:00
wNODMLpYLYiE1I7ux2aL,Materials Science,Atomic Structure & Bonding,25 min,Unit 1: Fundamentals,2,15,[],Explore how atomic structure influences material properties through various types of chemical bonding.,"[""Describe atomic structure and electron configuration"", ""Explain ionic, covalent, and metallic bonding"", ""Understand how bonding affects material properties"", ""Identify bonding types in different materials""]","[{""description"": ""Interactive video on atomic bonding mechanisms"", ""type"": ""video"", ""title"": ""Chemical Bonding in Materials"", ""url"": ""https://youtube.com/watch?v=example2""}, {""description"": ""Detailed guide with diagrams and examples"", ""type"": ""reading"", ""title"": ""Bonding Theory Guide"", ""url"": ""https://example.com/bonding-guide""}]",problems,"[""Calculate the coordination number for a face-centered cubic (FCC) crystal structure."", ""Explain the difference between ionic and covalent bonding in materials."", ""What is the relationship between atomic radius and crystal structure?""]",You are a materials science tutor. Help students understand atomic structure and bonding concepts.,2025-07-16T00:55:33.992000+00:00
wf2rhUjQSvVCI21zrPWQ,Anatomy and Physiology,Neural Impulses,25 min,Unit 1- Nervous System,3,20,[],This module goes into how neurons send signals and how action potentials are generated/transmitted. ,"[""Membrane Potential"", ""Action Potential Generation + Propagation"", ""Synaptic Transmission""]","[{""title"": ""Module 3 Doc"", ""type"": ""reading"", ""description"": ""Gives notes and resources"", ""url"": ""https://docs.google.com/document/d/1VnpzaY7uVC48whgivKbI6KMaUBS6TL-3qcLD6JgebtM/edit?tab=t.0""}, {""title"": ""Crash Course: Action Potentials"", ""type"": ""video"", ""description"": ""Fast paced info about how action potentials are generated"", ""url"": ""https://www.youtube.com/watch?v=OZG8M_ldA1M""}, {""title"": ""Khan Academy: Neuron Action Potentials"", ""type"": ""reading"", ""description"": ""Good, in-depth notes about action potential generation"", ""url"": ""https://www.khanacademy.org/test-prep/mcat/organ-systems/neuron-membrane-potentials/a/neuron-action-potentials-the-creation-of-a-brain-signal""}]",problems,"[""Describe the relationship between membrane potential and action potential"", ""How does an action potential travel across a synapse?"", ""Briefly describe the phases of generating an action potential""]",,2025-07-26T18:49:32.682000+00:00
y4xyrTCoI00v5jWprZ4J,Dynamic Planet ,Module 9 - Reefs and Coastal features,40 min,Unit 3,9,10,[],Dive deeper into the formation of the Earth's captivating reefs and mesmerizing coastal features.,"[""The formation of reefs"", ""The four types/processes in reef formation"", ""Identify and describe major coastal features"", ""Understand the order of the age between these features"", ""Understand the significance of uplift and subsidence in oceanography"", ""Understand the causes of sea-level changes""]","[{""title"": ""Mod doc 9"", ""type"": ""reading"", ""description"": """", ""url"": ""https://docs.google.com/document/d/1GoBTKsYd9k80wdtpDAlPFNRSwhkABifpq-7L6ikk-Lg/edit?tab=t.0""}]",problems,"[""What is the relation between zooxanthellae and shallow coral? What type of relationship is this? "", ""What are the differences between hard and soft corals? What are coral polyps? "", ""Name the 4 types of coral reefs. Briefly describe each one. "", ""Name all four coastal landforms in the order of their formation. Explain how each landform influences the formation of the proceeding structure."", ""Identify and describe the causes of uplift and erosion. "", ""Identify the three types of sea-level changes and explain how each is different from the other two.""]",,2025-07-30T13:46:08.770000+00:00
z40JAGJmgiBmv5TNKTha,Disease Detectives,Chain of Infection + Natural History of Disease,15 min,Unit 1,3,10,[],This module goes into how diseases travel and infect and the usual timeline of a disease in a susceptible host. ,"[""Chain of Infection"", ""Natural History and Spectrum of Disease"", ""Epidemiologic Triads""]","[{""description"": ""Simple explanation of Chain of Infection"", ""type"": ""reading"", ""title"": ""Chain of Infection CDC"", ""url"": ""https://www.cdc.gov/niosh/learning/safetyculturehc/module-2/3.html""}, {""description"": ""Good, concise explanation of Natural History and Spectrum of Disease"", ""type"": ""reading"", ""title"": ""CDC Principles of Epidemiology Section 9"", ""url"": ""https://archive.cdc.gov/www_cdc_gov/csels/dsepd/ss1978/lesson1/section9.html""}, {""description"": ""Has notes and tips about these topics"", ""type"": ""reading"", ""title"": ""Module 3 Doc"", ""url"": ""https://docs.google.com/document/d/1SFZBKhUPx9WV6ogyEdch5zXcpwBQGYlXllhcanzeQos/edit?tab=t.0""}]",problems,"[""Provide an example Chain of Infection for Covid-19. What is one possible way you could break this chain?"", ""What stage of the Natural History of Disease would official diagnosis occur?"", ""What is the difference between pathogenicity and virulence?""]",,2025-07-24T02:31:18.564000+00:00
